content,target
太师字董卓,0
说这句话的时候不得出高能恐怖的击鼓声,-1
罗老师别把自己弄进去了…,-1
致敬,1
必须取关,-1
下首我知道，是桃园恋歌,0
无用：啊？别看我啊，作者不让我说的,1
今天小帅收到了一封邀请涵,0
攻城不就是这样，硬刚打不过，就得暗渡陈仓咯。,0
大意了，没有闪,1
要来力,1
这个例子不恰当,-1
抓起来,0
CS,0
这是好久以前的了,0
小熊没看到了,0
大题大作,0
结算动画,0
sao,0
《暗门》,1
发论文了？,0
不如读评论,0
菁英嘛，想不到弱者,-1
再看一遍,0
弹幕能不能好好听课，法律不保护的债款。一般债款又没在这讨论,-1
不可能,0
美式恐怖重在的是火力不足（,1
说打老婆不算的，你不听前提吗？更何况打老婆被抓的可不少，而打老公被抓的闻所未闻。别借机挑事。,-1
《严师出高徒》,1
明星粉丝接机用得上刑法？法盲真的别发表意见了，看的头大,-1
啊？,0
大伊万是被ban了五六成威力的，全力发动的话，“会震碎自家玻璃”,0
总感觉这个举例有问题,-1
一招鲜 吃遍天,0
说到加分，那就很好办呀，父母无犯罪记录，子女考公考编统一加分，罪犯子女能考但不加分,0
碰瓷为啥不严惩呢？我想问下？,0
画的很好看。,1
还翻了几个跟头,0
你已经和说的背道而驰了。,-1
声音有点小啊,0
就是中国说的阴阳眼,0
总结：看背景。,0
6,1
我爱罗老师,1
明年见,1
所以他也不求扬名立万,0
啊？,0
整部片子导演都在用颜色代表一个区域的危险程度,0
请Tim来画质改造一下,-1
你怎么还活着呀（恼）,1
"今天星期一......啊,搞错了",0
我超，秽土！,1
接化发！,1
广告贴成春联？,0
强盗,-1
秽土转生,-1
名场面,0
击剑？,1
l,0
专业技术户几乎都没了,0
81192！听见请回答！,1
先赞后看,1
xswl,1
符合基本报考条件的人都可以考公啊，只是政审阶段会筛选条件更优的而已,0
《极度深寒》,1
MU5735,-1
呜呜呜,-1
但凡光线暗点,0
你这背景也太假了,1
那请犯罪子女责怪自己犯罪的家人,0
禁音一开，这是在干嘛,0
四人变成了五人,0
都已经举出例子来了，居然还感觉模糊,0
《喜洋洋》,1
很好 我喜欢,1
各位同学大家好啊,1
6,1
感觉不如懒设计,0
加强天道超,1
下半身短裤,0
所长，是我,0
？,0
颜怡颜悦哈哈哈,1
口当,1
一次三个全占呢,0
三代同堂是吧,1
背景特效不错,1
这个时候就不太对了吧…………我猜……,-1
将军，十松庄～～～～～,0
这个不合理的，犯罪无法被量化de,0
真的今夕是何年啊o(╥﹏╥)o,1
沙沙沙沙沙沙,0
南京法官点赞,0
没门,0
无罪,0
众所周知，中兴四将只有两人,0
律师专业，多判2年,1
门呢,0
？,0
那时候刚生下来四个月,0
说绑架那是极端示例举例了，催收会有很多灰色的做法,0
迪克说过如果丹尼遇到什么危险就联系他，这里丹尼告诉了迪克他们会有危险,0
偷梁换柱，扩大范围让人恐惧？,-1
就像被迫熬了一晚上白天还不能睡觉要撑到第二天晚上那种感觉（大概）,0
当美国说你有大规模杀伤性武器时，你最好真的有,-1
什么剧情杀,-1
你没事了,0
今夕是何年,1
好好好,1
这是……喵姐姐出场了？！！！（惊喜）,1
哈哈哈哈哈哈,1
今夕是何年？？？！！！！！,1
致敬,1
没门贴什么对联，,0
甘地同志,1
厂长 看你还没放弃更新 我等就知足了,1
早早早！！！,1
危,1
好家伙  真棒,1
?,0
对味了,0
谁问你了,-1
手游敖犬也不弱,-1
111,0
尾 气 排 放,1
绝不可能是穿帮,0
笑s w l,1
厉天闰可是能硬扛暴怒状态下的卢俊义几十回合,0
现实的引力太沉重了。刘慈欣，三体，叶哲泰,-1
都考虑犯罪了谁考虑后代？真考虑后代就不会犯罪，各位真的没想过吗？罪责过大牵扯过多历史上发生的还少吗？,-1
敖犬,-1
你就说有没有上央视吧（,1
致敬,1
他对现实和历史的理解不够深刻，所以讲的观点比较幼稚,-1
谢谢老师,1
果然，方腊最大的缺点是不得民心,0
这里有敖犬霰弹枪！,-1
奥斯卡最佳导演,1
好多年前囧的呼唤风格了,0
觉得你把自己捧得太高了，刑法只不过是个工具而已，学得好的人比你多了去了，工具用的好的人也比你多了去了。刀用得好可以切菜、可以耍杂技，也可以砍人，我看你这罗翔你这面相不像是厨师，更不像艺术家呀？,-1
当年宅舞都录了好几场,0
双刃剑,0
周一强拿，周二占用，周三损毁（,1
今夕是何年,1
追不到人气疯了导致砍自己。,0
还挺和蔼,1
+,0
哈哈哈,1
666,1
熬犬闭似,-1
这不是服务人民效忠国家，只是替组织者牺牲品,-1
逃离方块剧院里也有这句话,0
先把音乐关了,0
这男的真书呗,-1
回来了,0
不说我才发现啊,0
头都要笑掉了,0
里应外合就完了,0
黑带异常,0
着他吗牛逼的人,1
《奇异博士》,1
存档点,0
？,0
？,0
此刻张横哭过后患上疾病，最终因病离去，再也不能上战场了,-1
在干嘛呀,-1
这经理挺厚道的，我还以为压根不会告诉后来的应聘者,1
？？？,0
文艺复兴？,1
不违法但是不道德,0
我都没注意到,0
86年春晚？,0
致敬,1
太太你真美,1
别说还真挺好看,1
给老子喂斯大林,1
《纠正》,1
说的好！,1
致敬,1
还有个推断是小二不想被活捉，因为弟弟肯定死命去救,0
居然不是ai 是真人？？？,-1
这张照片里的小孩子太可爱了，简直是我小时候的翻版！,1
经理咋长的有点像肯尼迪,0
常熟阿诺哈哈哈,1
这学校是张家私塾 懂了,1
不看不看,-1
/,0
唯物主义者无所畏惧！！！！！！！！！！,0
可孙坚也是想消灭自己竞争对手吧,0
？？老师我在吃饭,1
帅,1
蕾姆,0
安静祥和（大嘘）,1
其实不好说。,0
0000,1
常熟阿诺,0
戒毒所‘出来好多年了看来又得进去关几天了,0
保护,1
你放个好运来，啥都正常了,0
之所以叫保命是因为这两年内不继续犯罪的话会减为无期,0
nt 来捞米了,-1
富强，民族，文明，和谐，自由，平等，公正，法治，爱国，敬业，诚信，友善。,1
不演了属于是,-1
我的天,0
原来是他导致他这个样子的,0
？,0
啊，对对对，但是懒设计……,-1
盖亚,1
卢俊义：你这打半天才送六个，我一口气就送了六个,1
卡后室的好地方,0
你不砍绳子,0
离谱,-1
不如懒设计捏,0
戴眼镜是可以报考文职岗位的，不懂可以但别在这种视频下那么敏感,-1
好,1
？？？,0
这人怎么还活着呢？,-1
我就说，阿谀奉承是咱们骨子里的东西。咱们已经引以为豪上千年了,-1
身高多少啊？,0
流赖状,0
可算见识到互联网本科率低下了,-1
上海9号线泗泾,0
？,0
抢石油啊,0
蓝色妖姬,0
支持张捷老师,0
三月7 ？你要不试试没能量点的时候 用它,0
?,0
找托洛斯基结,0
女主漂亮啊,1
六爷，你吃了两碗粉，只给了一碗的钱。,1
？,0
竟然还做了家网站,0
灯灭，起跑,0
弱你大爷，女本来也不柔弱好吧。。。,-1
？,0
你的僵尸粉怎么这么多啊,-1
大伊万,0
明年见,1
合适的不得了,0
如果张三是因为被同学绿了骂了才回扇呢？,0
在打字印刷上，确实不如英文。。。。 直接打,0
谢谢2老师,1
我不相信！！！！！！！！！！！！！,-1
晚安,1
笑了,1
要看你和他的关系和最开始自己在公司的定位了,0
同意同意,1
阿比盖尔之花,0
讲科学，破迷信！,0
东吴几个纵火犯见了不得喊声行家啊。,1
有情有义不会让兄弟送死,0
其他,0
请 较 准 时 钟,1
如果你不是王思聪，你猜猜你会不会进去,0
啥时候进池子 抽爆,0
为什么币比赞多？,0
你看看菊花怎么样,1
老熬的奇怪比喻,1
跳整只曲的神,1
你是？,-1
?,0
TB,0
宋朝重步兵，重骑兵，单个人很难斩首多人,0
能不能少点玩梗？很有趣是吧？,-1
宋江：昨天新学的？吴用：是的，在里应外合之计后面，我一直没看到,1
原来怎么没看出来这么讨厌呢,-1
这书写得也太降智啦不想写别写,-1
时光旅行者,0
丝马玩意,-1
嘿嘿嘿呲溜呲溜,0
哈哈哈哈哈,1
好牛！！,1
嗓子哑了，赶快吃一包金嗓子吧XD,0
伊拉克能打20年算强,1
？,0
量子体积8192,0
注意红色背景,0
弹幕呐,-1
？？？？？？,0
sukisukisukisuki- - -♡﻿,0
你这行业准入制度前提需不需要合法?你可真的蠢.,-1
？,0
哦，我们可能瞧不起顺承社会的“真本事”，为什么不能考虑改变规则，站着呢,0
？,0
zs,0
大飞老师？,0
老师在观点展示，听完再说吧,-1
自我介绍？,-1
我貌似♂站立起来了,1
我和喀秋莎结婚，批准,1
吃饺子不蘸酱油,0
有记忆又怎么样？你敢干啥？不愧是核心用户,-1
今夕是何年,1
模型里的飞行员穿的是二十年前的绿色飞行服和白头盔,0
喜气盈。。。门呢？,1
物  理  充  电,1
妈妈真的好会穿！！,1
刑法，它是人为制定的，也就是说刑法，他是不可以做到完全完美的，因为人他本来就是不完美的。,0
没活儿了可以咬打火机,-1
飞段是吧？,0
打仗上阵厮杀，在所难免,0
？？,0
WOW,1
八十！,1
直白点吧！就是叫侵略战争！,0
吸烟有害健康,0
一塌糊涂（字面意思）,-1
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1
致敬,1
该,-1
自导自演,-1
既然强调无罪不罚，那有罪必罚呢？做不到有罪必罚只强调无罪不罚是合意？,-1
赢了复活赛，失了麻麻,-1
但是是必要的一条,0
就是气场强大,0
可是你让我过来的喔,0
？！？！？！,0
期待还是不期待下一期呢,0
啊啊啊啊啊啊啊,0
楼上的住户：这个春联太大了，就贴到墙上来了，又买了一对小的贴门上～～,0
歌えや歌え心のままに アナタの声をさぁ聞かせて ઈઉ,0
不要孤立机械的看问题，人和人的关系网都不同，怎么不考虑呢,0
老师好,1
太可惜了啊！！！,-1
罗老师说的太片面了， 只有公检法等特殊岗位才有影响,-1
欠了一雙吃㪘的傢伙!,0
《招魂》,1
这一仗给中国人打醒了,0
后面还喝了一次，突然又有钱了,0
faker,0
太理性了就,-1
把声音关了盯着看感觉更怪了,-1
乌拉,1
既然法律讲到了命运，平等多少会有一点可笑,-1
感觉不如懒设计,0
啊,0
看来是去美丽国了,0
洗衣服,0
熊熊表示风景真好,1
《视频同款》,1
你说的对，但是《懒设计》是由成都恒图自主研发的一款全新开放世界冒险游戏。游戏发生在一个被称作「b站」的幻想世界，在这里，你将扮演一位名为「敖厂长」的神秘角色，在自由的旅行中邂逅性格各异、能力独特的同伴,-1
还活着呢？,-1
老师好,1
猫猫朕好爱你！！！,1
暗藏玄只因,1
太会说了，太会辩了，好佩服,1
弹幕网友幻听（因为我们的弹幕网友多个层次深浅不同bushi）,1
自动手记人偶（有端）,1
主要这个问题争议太大了,0
快g,-1
zb,0
弹幕呢,-1
hp-50,0
应该取消,0
三个人住这么大的庄园，本事这事就很恐怖,-1
什么三角恋（doge,1
梁山做大后打法却没有做出改变，之前打不过就是公孙胜和天书，诏安后就连军官也大多没有摆脱昔日绿林好汉（为报仇而莽）的气息，这才是悲剧的源头,0
他还能正常发视频，我想大家都有责任,-1
向蜀黍阿谀奉承获得秽土转生的人↓,-1
弗兰的悲惨之旅，还有新游戏星穹铁道都致敬了小女孩,1
？,0
没活了开始玩公知那套提纯了是吧,-1
明明很好看啊这个女主,1
当年那句：这家伙劲儿不小,1
李逵的锅,0
按网友法来,-1
只是不符合常规而已,0
·················,0
哈哈哈哈哈哈哈哈哈哈或或,1
学法律的不弘扬尊纪守法，天天共情罪犯分子,-1
还能发？,0
默哀,-1
《史前巨鸽》,1
bgm的问题,0
你还有脸回来,-1
大宋梁山双料高级特工,1
 哈哈哈哈哈哈哈哈哈哈哈哈,1
草率还行 你上怕不是死的更惨,0
说的不错,1
全是shui jun啊，兄弟们,-1
社 会 冥 流,1
81192永远不会忘记,1
她们说是军火商为了发动战争自导自演的,0
坚决支持取消,0
自我介绍完了  是不是该来句挣钱嘛 不寒碜,-1
玉米晓夫进入直播间,1
？？,0
这个一般就很灵性,0
这下确实上央视了,0
佩服佩服，何同学简直就是奇才,1
前端时间那个泼火锅呢,0
你好意思回来？,-1
6657upup,0
保护罗老师,1
正当防卫,0
灵堂,0
还好我找到的是美版,0
宇宙超人，睁开眼睛，我是沙福林,1
爷爷你关注的博主更新了你看到了吗,1
原来那个时候就有机械降神的手法了,1
降智,-1
獒厂长思怡斯,-1
致敬,1
氢氦锂铍硼,0
技术不够创意来凑。,1
我选择卡扶卡和丹恒,0
提纯开始,-1
我觉得应该是真的发生过的案件,0
都别投币,-1
这就过了，导演这么说的吗？,-1
心医说的没错,0
金坷垃,1
桃花侠,0
+,0
支持罗翔老师，公正是法制的底线,1
“我的叔叔曾经是中东最好的飞行员”,-1
着火了，快跑,-1
敖犬,-1
优雅！,1
[ohh],1
66年没的，恐怕不是搬家的时候丢的吧,0
童贯弃城逃跑，王禀死守太原二百六十日，城破身亡,0
你币有了,1
你愁啥,1
消费两瓶小姐和两位伏特加,0
原作连编都不编了，直接梁上军溶于水是吧？,-1
政治大于法律，你在法律框架中探讨，这不搞笑吗,-1
真的合适,0
恩，脖子下面都是腿了,0
怎么还有说张清老婆孩子的……前二十回后补的他哪来的老婆孩子,-1
好一个“其他”！这才是关键,0
充了多少复活币啊,-1
爱你一辈子QAQ,1
啊这个！这个！这是生命的气息,0
真上央视了值了,1
什么孤单莲花,0
爷青回,1
死亡降临,0
夙愿,0
迟早要美国佬血债血偿​,-1
我以前以为这个主演男是金凯瑞,0
再靠近一点就要爆炸再靠近一点就要爆炸再靠近一点就要爆炸再靠近一点就要爆炸再靠近一点就要爆炸再靠近一点就要爆炸,1
2333,1
没事，用主战坦克当他路,0
哈哈,1
这个熊好搞笑哈哈哈哈哈哈哈,1
墙上贴对联—没门。,0
2,0
罗老师你要是被逼迫的不妨一边眨眼一遍不眨,-1
名场面,0
那个写文章也也能构成？哪一条？,-1
莽撞人,0
艺术可以接地气，但不能接地府,-1
总有一款适合你,0
哈哈哈哈哈,1
爷青回,1
说自己吓自己的那些，我觉得你们不太尊重这个，他的目的就是为了让你自己吓自己，让你自己吓自己才是他的目的,-1
男人呀,-1
男主很厉害的，12次奥斯卡提名三次获奖,1
按钮按上了！,0
这个有点极端化了吧，极端化的话哪种都不好,-1
这种流氓在座的各位想想吧活在身边你怕不怕,-1
杨林幸运爆表,0
花那么多钱买评论有用嘛？,-1
想结婚?门都没有！！！单身狗的绝望,1
可以穿过去的,0
？,0
？,0
zhangjk,-1
说霍格沃茨的那几个 我要撞不进去咱们法庭见,1
老师好,1
b站是我家，我不欢迎你回来,-1
好棒的三月七啊 就是本人！,1
致敬,1
柴荣：谢谢夸奖,1
这两个人的死法根本不合逻辑,-1
华强买瓜罪,1
等你很久了,1
朕的弹幕大军呢~~,1
少年派？,1
默哀,-1
发现敖犬霰弹枪,-1
?,0
对啊 每个人 接受能力 理解能力 都不一样，怎么界定小题大做呢？,0
可惜李先生走得早,0
扣一复活敖,-1
死亡之屋2的飞刀丧尸,0
